HPLC System Name,Executed Sequence,Chromatogram Name,Acquisition Date,Peak Name,CH,tR,Corrected Quantity,Quantity,Factor,Area,Height,Area%,Height%,Sample Name,ISTD Name,ISTD Amount,Warning,Calibration Curve Expression,Description,Sample Description,NTP,Resolution,Separation Factor,Symmetry Factor,Retension Factor,t0,Peak Width,Additional Information,Sample #,Volume,Type,S/N,Calculated Value1,Calculated Value2,Calculated Value3,Calculated Value4,Calculated Value5,Calculated Value6,Calculated Value7,Calculated Value8,Calculated Value9,Calculated Value10,Decision,Peak Factor,True Value,Sample Weight,p/v,RRT,Relative Resolution,Area Ratio,Height Ratio
UCL HPLC,MBDoE BzAcid 2018 New Column 13/12/2018 2:12:37 PM,46,13/12/2018 7:28:27 PM,Unknown,2,5.400,N/A,N/A,1.00000,1242785,183058,69.130,80.803,46,N/A,N/A,,,,,14679,N/A,N/A,1.069,N/A,0.0000,0.105,,46,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 13/12/2018 2:12:37 PM,47,13/12/2018 7:35:27 PM,Benzoic Acid,2,2.758,0.482807,0.482807,1.00000,615222,48506,34.368,21.976,47,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,954,9.851,N/A,0.800,N/A,0.0000,0.210,,47,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 13/12/2018 2:12:37 PM,47,13/12/2018 7:35:27 PM,Unknown,2,5.392,N/A,N/A,1.00000,1174890,172220,65.632,78.024,47,N/A,N/A,,,,,14539,N/A,N/A,1.099,N/A,0.0000,0.105,,47,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 13/12/2018 2:12:37 PM,48,13/12/2018 7:42:27 PM,Unknown,2,2.750,N/A,N/A,1.00000,713659,55045,40.341,26.198,48,N/A,N/A,,,,,889,9.609,N/A,0.844,N/A,0.0000,0.217,,48,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 13/12/2018 2:12:37 PM,48,13/12/2018 7:42:27 PM,Unknown,2,5.392,N/A,N/A,1.00000,1055420,155067,59.659,73.802,48,N/A,N/A,,,,,13982,N/A,N/A,1.096,N/A,0.0000,0.107,,48,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 13/12/2018 2:12:37 PM,49,13/12/2018 7:49:26 PM,Benzoic Acid,2,2.758,0.648459,0.648459,1.00000,864717,68210,49.239,34.193,49,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,922,9.730,N/A,0.808,N/A,0.0000,0.214,,49,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 13/12/2018 2:12:37 PM,49,13/12/2018 7:49:26 PM,Unknown,2,5.400,N/A,N/A,1.00000,891462,131278,50.761,65.807,49,N/A,N/A,,,,,14222,N/A,N/A,1.056,N/A,0.0000,0.107,,49,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 13/12/2018 2:12:37 PM,50,13/12/2018 7:56:27 PM,Unknown,2,2.742,N/A,N/A,1.00000,1130417,86672,60.132,43.992,50,N/A,N/A,,,,,894,9.740,N/A,0.857,N/A,0.0000,0.216,,50,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 13/12/2018 2:12:37 PM,50,13/12/2018 7:56:27 PM,Unknown,2,5.400,N/A,N/A,1.00000,749462,110345,39.868,56.008,50,N/A,N/A,,,,,14311,N/A,N/A,1.035,N/A,0.0000,0.106,,50,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 13/12/2018 2:12:37 PM,51,13/12/2018 8:03:27 PM,Benzoic Acid,2,2.758,0.987650,0.987650,1.00000,1375584,105025,74.626,60.396,51,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,910,9.674,N/A,0.790,N/A,0.0000,0.215,,51,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 13/12/2018 2:12:37 PM,51,13/12/2018 8:03:27 PM,Unknown,2,5.392,N/A,N/A,1.00000,467713,68869,25.374,39.604,51,N/A,N/A,,,,,14331,N/A,N/A,1.041,N/A,0.0000,0.106,,51,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 13/12/2018 2:12:37 PM,52,13/12/2018 8:10:26 PM,Unknown,2,2.750,N/A,N/A,1.00000,1463911,112446,85.101,74.819,52,N/A,N/A,,,,,872,9.648,N/A,0.836,N/A,0.0000,0.219,,52,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 13/12/2018 2:12:37 PM,52,13/12/2018 8:10:26 PM,Unknown,2,5.400,N/A,N/A,1.00000,256286,37844,14.899,25.181,52,N/A,N/A,,,,,14684,N/A,N/A,1.065,N/A,0.0000,0.105,,52,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 13/12/2018 2:12:37 PM,53,13/12/2018 8:17:27 PM,Benzoic Acid,2,2.758,1.07767,1.07767,1.00000,1511170,119843,89.762,82.480,53,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,1014,10.019,N/A,0.794,N/A,0.0000,0.204,,53,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 13/12/2018 2:12:37 PM,53,13/12/2018 8:17:27 PM,Unknown,2,5.400,N/A,N/A,1.00000,172363,25456,10.238,17.520,53,N/A,N/A,,,,,14048,N/A,N/A,1.077,N/A,0.0000,0.107,,53,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 13/12/2018 2:12:37 PM,54,13/12/2018 8:24:27 PM,Benzoic Acid,2,2.758,1.11285,1.11285,1.00000,1564152,120364,91.950,85.580,54,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,916,9.705,N/A,0.810,N/A,0.0000,0.215,,54,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 13/12/2018 2:12:37 PM,54,13/12/2018 8:24:27 PM,Unknown,2,5.400,N/A,N/A,1.00000,136938,20281,8.050,14.420,54,N/A,N/A,,,,,14210,N/A,N/A,1.057,N/A,0.0000,0.107,,54,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 9:50:02 AM,C low pressure 10ulmin,14/12/2018 9:50:53 AM,Unknown,2,2.683,N/A,N/A,1.00000,1077875,76364,55.794,38.301,1,N/A,N/A,,,,,648,8.695,N/A,0.934,N/A,0.0000,0.248,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 9:50:02 AM,C low pressure 10ulmin,14/12/2018 9:50:53 AM,Unknown,2,5.300,N/A,N/A,1.00000,853998,123015,44.206,61.699,1,N/A,N/A,,,,,13613,N/A,N/A,1.014,N/A,0.0000,0.107,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 9:50:02 AM,2,14/12/2018 9:57:53 AM,Unknown,2,2.733,N/A,N/A,1.00000,1110530,84867,55.764,39.642,2,N/A,N/A,,,,,861,9.689,N/A,0.923,N/A,0.0000,0.219,,2,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 9:50:02 AM,2,14/12/2018 9:57:53 AM,Unknown,2,5.417,N/A,N/A,1.00000,880940,129214,44.236,60.358,2,N/A,N/A,,,,,14039,N/A,N/A,1.071,N/A,0.0000,0.108,,2,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 9:50:02 AM,3,14/12/2018 10:04:53 AM,Benzoic Acid,2,2.758,0.812539,0.812539,1.00000,1111843,84187,55.769,39.406,3,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,879,9.639,N/A,0.842,N/A,0.0000,0.219,,3,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 9:50:02 AM,3,14/12/2018 10:04:53 AM,Unknown,2,5.417,N/A,N/A,1.00000,881817,129454,44.231,60.594,3,N/A,N/A,,,,,14361,N/A,N/A,1.043,N/A,0.0000,0.106,,3,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 9:50:02 AM,4,14/12/2018 10:11:53 AM,Benzoic Acid,2,2.783,0.795788,0.795788,1.00000,1086615,85843,55.745,40.414,4,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,1008,9.910,N/A,0.716,N/A,0.0000,0.206,,4,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 9:50:02 AM,4,14/12/2018 10:11:53 AM,Unknown,2,5.408,N/A,N/A,1.00000,862634,126567,44.255,59.586,4,N/A,N/A,,,,,14357,N/A,N/A,1.040,N/A,0.0000,0.106,,4,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 9:50:02 AM,5,14/12/2018 10:18:53 AM,Unknown,2,2.742,N/A,N/A,1.00000,1093603,83314,55.779,39.658,5,N/A,N/A,,,,,868,9.695,N/A,0.886,N/A,0.0000,0.219,,5,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 9:50:02 AM,5,14/12/2018 10:18:53 AM,Unknown,2,5.408,N/A,N/A,1.00000,866983,126770,44.221,60.342,5,N/A,N/A,,,,,14560,N/A,N/A,1.088,N/A,0.0000,0.105,,5,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 9:50:02 AM,6,14/12/2018 10:25:53 AM,Benzoic Acid,2,2.783,0.719713,0.719713,1.00000,972036,79341,55.451,40.882,6,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,1023,9.944,N/A,0.736,N/A,0.0000,0.205,,6,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 9:50:02 AM,6,14/12/2018 10:25:53 AM,Unknown,2,5.417,N/A,N/A,1.00000,780932,114730,44.549,59.118,6,N/A,N/A,,,,,14041,N/A,N/A,1.085,N/A,0.0000,0.108,,6,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,14 dec exp C again,14/12/2018 11:48:21 AM,Benzoic Acid,2,2.758,1.42351,1.42351,1.00000,2032046,167971,100.000,100.000,1,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,1109,N/A,N/A,0.774,N/A,0.0000,0.195,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,2,14/12/2018 11:55:20 AM,Benzoic Acid,2,2.767,1.43894,1.43894,1.00000,2055286,155584,100.000,100.000,2,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,894,N/A,N/A,0.833,N/A,0.0000,0.218,,2,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,3,14/12/2018 12:02:18 PM,Benzoic Acid,2,2.758,1.43540,1.43540,1.00000,2049960,161095,100.000,100.000,3,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,907,N/A,N/A,0.873,N/A,0.0000,0.216,,3,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,4,14/12/2018 12:09:17 PM,Unknown,2,2.750,N/A,N/A,1.00000,2008411,153093,96.825,93.965,4,N/A,N/A,,,,,899,9.709,N/A,0.839,N/A,0.0000,0.216,,4,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,4,14/12/2018 12:09:17 PM,Unknown,2,5.400,N/A,N/A,1.00000,65869,9833,3.175,6.035,4,N/A,N/A,,,,,14334,N/A,N/A,1.009,N/A,0.0000,0.106,,4,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,5,14/12/2018 12:16:16 PM,Benzoic Acid,2,2.767,1.36406,1.36406,1.00000,1942512,148287,90.322,82.845,5,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,872,9.500,N/A,0.824,N/A,0.0000,0.221,,5,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,5,14/12/2018 12:16:16 PM,Unknown,2,5.400,N/A,N/A,1.00000,208150,30707,9.678,17.155,5,N/A,N/A,,,,,14225,N/A,N/A,1.050,N/A,0.0000,0.107,,5,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,6,14/12/2018 12:23:14 PM,Benzoic Acid,2,2.792,1.00243,1.00243,1.00000,1397847,111364,65.553,50.798,6,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,958,9.657,N/A,0.773,N/A,0.0000,0.212,,6,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,6,14/12/2018 12:23:14 PM,Unknown,2,5.408,N/A,N/A,1.00000,734544,107865,34.447,49.202,6,N/A,N/A,,,,,14048,N/A,N/A,1.092,N/A,0.0000,0.107,,6,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,7,14/12/2018 12:30:12 PM,Benzoic Acid,2,2.792,0.817686,0.817686,1.00000,1119596,87063,51.780,36.218,7,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,943,9.630,N/A,0.744,N/A,0.0000,0.214,,7,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,7,14/12/2018 12:30:12 PM,Unknown,2,5.408,N/A,N/A,1.00000,1042638,153325,48.220,63.782,7,N/A,N/A,,,,,14252,N/A,N/A,1.029,N/A,0.0000,0.107,,7,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,8,14/12/2018 12:37:09 PM,Benzoic Acid,2,2.792,0.864957,0.864957,1.00000,1190793,92659,54.046,38.374,8,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,924,9.679,N/A,0.782,N/A,0.0000,0.216,,8,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,8,14/12/2018 12:37:09 PM,Unknown,2,5.442,N/A,N/A,1.00000,1012489,148801,45.954,61.626,8,N/A,N/A,,,,,14349,N/A,N/A,1.022,N/A,0.0000,0.107,,8,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,9,14/12/2018 12:44:08 PM,Benzoic Acid,2,2.783,0.859048,0.859048,1.00000,1181893,93147,53.822,38.472,9,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,981,9.916,N/A,0.786,N/A,0.0000,0.209,,9,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,9,14/12/2018 12:44:08 PM,Unknown,2,5.425,N/A,N/A,1.00000,1014041,148970,46.178,61.528,9,N/A,N/A,,,,,14753,N/A,N/A,1.081,N/A,0.0000,0.105,,9,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,10,14/12/2018 12:51:05 PM,Benzoic Acid,2,2.775,0.837226,0.837226,1.00000,1149026,85320,53.940,37.214,10,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,869,9.478,N/A,0.777,N/A,0.0000,0.222,,10,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,10,14/12/2018 12:51:05 PM,Unknown,2,5.400,N/A,N/A,1.00000,981148,143948,46.060,62.786,10,N/A,N/A,,,,,14589,N/A,N/A,1.087,N/A,0.0000,0.105,,10,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,11,14/12/2018 12:58:05 PM,Benzoic Acid,2,2.758,0.861476,0.861476,1.00000,1185550,93679,54.811,39.565,11,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,932,9.772,N/A,0.798,N/A,0.0000,0.213,,11,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,11,14/12/2018 12:58:05 PM,Unknown,2,5.392,N/A,N/A,1.00000,977412,143091,45.189,60.435,11,N/A,N/A,,,,,14514,N/A,N/A,1.022,N/A,0.0000,0.105,,11,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,12,14/12/2018 1:05:05 PM,Benzoic Acid,2,2.767,0.836094,0.836094,1.00000,1147321,88367,54.348,38.408,12,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,916,9.631,N/A,0.815,N/A,0.0000,0.215,,12,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,12,14/12/2018 1:05:05 PM,Unknown,2,5.400,N/A,N/A,1.00000,963761,141710,45.652,61.592,12,N/A,N/A,,,,,13974,N/A,N/A,1.087,N/A,0.0000,0.108,,12,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,13,14/12/2018 1:12:06 PM,Benzoic Acid,2,2.775,0.855859,0.855859,1.00000,1177090,97040,55.496,41.103,13,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,1048,10.076,N/A,0.754,N/A,0.0000,0.202,,13,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,13,14/12/2018 1:12:06 PM,Unknown,2,5.408,N/A,N/A,1.00000,943951,139050,44.504,58.897,13,N/A,N/A,,,,,14258,N/A,N/A,1.057,N/A,0.0000,0.107,,13,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,14,14/12/2018 1:19:05 PM,Benzoic Acid,2,2.767,0.851487,0.851487,1.00000,1170505,93224,55.221,40.048,14,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,967,9.902,N/A,0.824,N/A,0.0000,0.209,,14,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,14,14/12/2018 1:19:05 PM,Unknown,2,5.417,N/A,N/A,1.00000,949150,139558,44.779,59.952,14,N/A,N/A,,,,,14369,N/A,N/A,1.037,N/A,0.0000,0.106,,14,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,15,14/12/2018 1:26:05 PM,Unknown,2,2.750,N/A,N/A,1.00000,1138162,90624,54.281,39.117,15,N/A,N/A,,,,,954,9.836,N/A,0.818,N/A,0.0000,0.210,,15,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
